movieId,titleString,releaseYear,avgRating,oldId
1930,No Small Affair,1984,4.0,2257
1931,"Oh, God! You Devil",1984,2.5,32116
1932,Once Upon a Time in America,1984,4.06,1227
1933,"Paris, Texas",1984,3.5,1305
1934,A Passage to India,1984,4.0,7087
1935,Phenomena,1985,3.5,6803
1936,The Philadelphia Experiment,1984,3.5,8591
1937,Places in the Heart,1984,4.25,3111
1938,Police Academy,1984,3.02,2378
1939,The Pope of Greenwich Village,1984,2.33,2347
1940,Protocol,1984,3.0,7727
1941,Purple Rain,1984,2.7,8266
1942,The Razor's Edge,1984,3.5,2928
1943,Red Dawn,1984,3.43,3441
1944,Repo Man,1984,3.38,1965
1945,Revenge of the Nerds,1984,2.88,4214
1946,The River,1984,3.5,3109
1947,Romancing the Stone,1984,3.45,2406
1948,Runaway,1984,2.62,3937
1949,Sheena,1984,1.5,4985
1950,Silent Night Deadly Night,1984,3.5,26523
1951,Sixteen Candles,1984,3.6,2144
1952,A Soldier's Story,1984,4.0,2852
1953,Splash,1984,3.12,2100
1954,Star Trek III: The Search for Spock,1984,3.26,1375
1955,Starman,1984,3.15,3699
1956,Stop Making Sense,1984,3.86,2859
1957,Stranger Than Paradise,1984,3.92,3925
1958,Supergirl,1984,2.22,3877
1959,The Terminator,1984,3.9,1240
1960,This Is Spinal Tap,1984,4.02,1288
1961,Tightrope,1984,3.0,6809
1962,The Times of Harvey Milk,1984,4.5,26524
1963,Top Secret!,1984,4.2,5500
1964,The Neverending Story,1984,3.58,2161
1965,The Woman in Red,1984,2.38,6039
1966,¿Qué he hecho YO para merecer esto!!,1984,4.0,26527
1967,28 Up,1984,4.0,7566
1968,After Hours,1985,3.79,7419
1969,Agnes of God,1985,3.7,3251
1970,American Flyers,1985,3.5,3214
1971,American Ninja,1985,2.5,4565
1972,Anne of Green Gables,1985,4.5,26528
1973,Baby: Secret of the Lost Legend,1985,2.2,3401
1974,Back to the Future,1985,4.04,1270
1975,Better Off Dead...,1985,3.69,1257
1976,The Black Cauldron,1985,3.75,2033
1977,Brazil,1985,4.18,1199
1978,The Breakfast Club,1985,3.78,1968
1979,Brewster's Millions,1985,2.94,4010
1980,The Care Bears Movie,1985,1.5,5538
1981,Cat's Eye,1985,2.42,2787
1982,A Chorus Line,1985,4.67,6345
1983,Clue,1985,3.39,2413
1984,Cocoon,1985,3.27,2407
1985,The Color Purple,1985,3.92,2739
1986,Commando,1985,3.5,6664
1987,Crimewave,1985,2.0,6804
1988,D.A.R.Y.L.,1985,2.0,9004
1989,Day of the Dead,1985,3.62,6731
1990,Death Wish 3,1985,1.5,3432
1991,Death of a Salesman,1985,3.0,26539
1992,Desert Hearts,1985,4.5,7615
1993,Desperately Seeking Susan,1985,2.67,2369
1994,The Emerald Forest,1985,3.0,2370
1995,Enemy Mine,1985,4.0,7481
1996,Ewoks: The Battle for Endor,1985,3.0,26542
1997,Explorers,1985,3.5,7743
1998,F/X,1986,3.22,3763
1999,Fandango,1985,3.6,2073
2000,Flesh+Blood,1985,3.0,7307
2001,Fletch,1985,3.08,2371
2002,Fraternity Vacation,1985,1.0,5278
2003,Friday the 13th: A New Beginning,1985,2.5,1978
2004,Fright Night,1985,3.58,2867
2005,Fuk sing go jiu,1985,3.5,98633
2006,Girls Just Want to Have Fun,1985,3.33,4219
2007,The Goonies,1985,3.57,2005
2008,Gotcha!,1985,2.5,6718
2009,La historia oficial,1985,4.0,3816
2010,Howling II: Stirba - Werewolf Bitch,1985,2.0,2655
2011,Jagged Edge,1985,3.57,3102
2012,The Jewel of the Nile,1985,2.81,2405
2013,Ging chaat goo si,1985,4.25,26547
2014,The Journey of Natty Gann,1985,3.4,2077
2015,Just One of the Guys,1985,2.75,7340
2016,King Solomon's Mines,1985,2.5,7308
2017,Kiss of the Spider Woman,1985,3.88,6786
2018,Ladyhawke,1985,3.33,3479
2019,The Last Dragon,1985,2.67,4442
2020,Legend,1985,3.08,2143
2021,Lifeforce,1985,2.5,2377
2022,Lost in America,1985,2.5,4276
2023,Mad Max Beyond Thunderdome,1985,3.27,3704
2024,The Malibu Bikini Shop,1986,1.0,131934
2025,Mask,1985,3.43,8880
2026,Mischief,1985,2.5,33188
2027,Missing in Action 2: The Beginning,1985,1.67,3767
2028,Mitt liv som hund,1985,4.17,1300
2029,Morons from Outer Space,1985,2.0,4952
2030,Murphy's Romance,1985,2.3,3501
2031,My Science Project,1985,2.88,2615
2032,National Lampoon's European Vacation,1985,2.63,2794
2033,A Nightmare on Elm Street Part 2: Freddy's Revenge,1985,2.35,1969
2034,Once Bitten,1985,2.25,6744
2035,Out of Africa,1985,3.67,1959
2036,Pale Rider,1985,3.81,2401
2037,Pee-wee's Big Adventure,1985,2.94,3608
2038,Perfect,1985,1.83,5471
2039,Police Academy 2: Their First Assignment,1985,2.46,2379
2040,Porky's Revenge,1985,2.0,3690
2041,Private Resort,1985,1.5,34800
2042,Prizzi's Honor,1985,3.78,3685
2043,The Protector,1985,2.0,59947
2044,The Purple Rose of Cairo,1985,3.73,2065
2045,The Quiet Earth,1985,4.25,26554
2046,Rambo: First Blood Part II,1985,2.66,2402
2047,Ran,1985,4.43,1217
2048,Re-Animator,1985,3.45,3018
2049,Real Genius,1985,3.68,1297
2050,Red Sonja,1985,2.28,2373
2051,Remo Williams: The Adventure Begins,1985,2.33,6582
2052,The Return of the Living Dead,1985,3.75,4533
2053,Return to Oz,1985,3.0,2093
2054,Revolution,1985,2.5,42943
2055,Rocky IV,1985,2.71,2411
2056,Runaway Train,1985,3.25,2344
2057,Sans toit ni loi,1985,5.0,3637
2058,Santa Claus,1985,2.25,2399
2059,Secret Admirer,1985,3.0,6036
2060,Silver Bullet,1985,2.67,5433
2061,Silverado,1985,3.2,7027
2062,Smooth Talk,1985,4.0,31038
2063,Spies Like Us,1985,2.75,26555
2064,St. Elmo's Fire,1985,3.22,2146
2065,Subway,1985,3.5,4919
2066,Summer Rental,1985,2.5,4293
2067,The Sure Thing,1985,3.75,6636
2068,Sweet Dreams,1985,3.0,7083
2069,Teen Wolf,1985,3.14,7036
2070,To Live and Die in L.A.,1985,2.5,7040
2071,Tokyo-Ga,1985,3.0,62662
2072,The Toxic Avenger,1984,2.12,3693
2073,The Trip to Bountiful,1985,4.25,2069
2074,3 hommes et un couffin,1985,4.5,77688
2075,Turtle Diary,1985,4.0,3402
2076,Kyûketsuki hantâ D,1985,2.5,33294
2077,A View to a Kill,1985,3.21,2376
2078,Volunteers,1985,2.81,3385
2079,Weird Science,1985,3.11,2134
2080,White Nights,1985,3.0,26562
2081,Witness,1985,3.65,1674
2082,Wizards of the Lost Kingdom II,1989,0.5,157172
2083,Year of the Dragon,1985,2.5,7047
2084,Young Sherlock Holmes,1985,3.36,2414
2085,A Zed & Two Noughts,1985,3.0,3223
2086,Zhestokiy romans,1984,5.0,5889
2087,Crocodile Dundee,1986,3.18,2470
2088,"'night, Mother",1986,3.0,3112
2089,'Round Midnight,1986,3.5,26564
2090,52 Pick-Up,1986,3.67,2475
2091,84 Charing Cross Road,1987,4.5,5404
2092,About Last Night...,1986,3.0,2262
2093,Aliens,1986,3.96,1200
2094,An American Tail,1986,3.17,2141
2095,April Fool's Day,1986,1.5,1330
2096,Armed and Dangerous,1986,2.75,2458
2097,At Close Range,1986,3.33,4043
2098,Back to School,1986,2.91,2416
2099,Band of the Hand,1986,1.0,3442
2100,Big Trouble in Little China,1986,3.86,3740
2101,Biggles,1986,3.0,8743
2102,Black Widow,1987,2.5,7305
2103,Blue Velvet,1986,3.95,2076
2104,The Boy Who Could Fly,1986,2.17,2453
2105,Brighton Beach Memoirs,1986,3.6,2736
2106,Care Bears Movie II: A New Generation,1986,1.5,5539
2107,Children of a Lesser God,1986,3.83,2312
2108,Chopping Mall,1986,1.0,2614
2109,The Clan of the Cave Bear,1986,2.67,2147
2110,Class of Nuke 'Em High,1986,3.0,3692
2111,Clockwise,1986,4.0,4981
2112,Club Paradise,1986,2.0,26567
2113,Cobra,1986,2.33,6800
2114,The Color of Money,1986,3.5,2474
2115,Crimes of the Heart,1986,4.0,2738
2116,Critters,1986,3.0,4492
2117,Crossroads,1986,3.0,8119
2118,Deadly Friend,1986,1.5,2465
2119,The Delta Force,1986,2.0,7704
2120,Down and Out in Beverly Hills,1986,3.0,5548
2121,Down by Law,1986,4.05,1273
2122,Le déclin de l'empire américain,1986,4.0,8933
2123,Extremities,1986,3.75,2419
2124,Ferris Bueller's Day Off,1986,3.84,2918
2125,Firewalker,1986,3.33,2477
2126,Flight of the Navigator,1986,3.21,2046
2127,The Fly,1986,3.38,2455
2128,Jason Lives: Friday the 13th Part VI,1986,3.25,1979
2129,From Beyond,1986,4.0,7984
2130,Les fugitifs,1986,5.0,173619
2131,The Golden Child,1986,2.72,2735
2132,Gothic,1986,4.0,3459
2133,The Great Mouse Detective,1986,3.56,2048
2134,Gung Ho,1986,3.17,2374
2135,Hannah and Her Sisters,1986,3.77,6993
2136,Haunted Honeymoon,1986,1.75,2786
2137,Heartbreak Ridge,1986,3.75,2476
2138,Heartburn,1986,1.0,2417
2139,Highlander,1986,3.73,1275
2140,The Hitcher,1986,3.62,8501
2141,Hoosiers,1986,3.7,3360
2142,House,1985,3.06,2148
2143,Howard the Duck,1986,2.16,2450
2144,Idi i smotri,1985,5.0,6818
2145,Iron Eagle,1986,2.29,2815
2146,Jean de Florette,1986,4.09,1131
2147,Jumpin' Jack Flash,1986,2.5,2468
2148,The Karate Kid Part II,1986,2.78,2421
2149,Kin-dza-dza!,1986,3.75,36363
2150,The Kindred,1987,1.0,2740
2151,King Kong Lives,1986,2.0,2368
2152,Kuryer,1986,3.5,118166
2153,Labyrinth,1986,3.82,1967
2154,Lady Jane,1986,5.0,6201
2155,Legal Eagles,1986,2.62,6308
2156,Let's Get Harry,1986,2.0,3389
2157,Little Shop of Horrors,1986,3.33,2746
2158,Lung hing foo dai,1986,3.08,2880
2159,Lucas,1986,3.33,3480
2160,Luxo Jr.,1986,3.75,42191
2161,The Manhattan Project,1986,3.0,5437
2162,Manhunter,1986,3.92,4210
2163,Manon des sources,1986,4.06,1132
2164,Maximum Overdrive,1986,1.33,2119
2165,The Mission,1986,3.5,2745
2166,Mona Lisa,1986,3.5,2349
2167,The Money Pit,1986,2.93,2375
2168,The Morning After,1986,4.0,2749
2169,The Mosquito Coast,1986,3.25,2734
2170,The Name of the Rose,1986,3.75,2467
2171,Native Son,1986,3.0,2743
2172,Night of the Creeps,1986,3.17,3696
2173,Nine 1/2 Weeks,1986,2.7,3707
2174,No Mercy,1986,2.0,2741
2175,Nosferatu a Venezia,1988,5.0,1349
2176,Nothing in Common,1986,2.75,2418
2177,Offret,1986,4.17,26578
2178,One Crazy Summer,1986,3.0,2261
2179,Otello,1986,4.0,2744
2180,Peggy Sue Got Married,1986,3.21,2469
2181,Platoon,1986,3.98,1090
2182,Police Academy 3: Back in Training,1986,2.3,2380
2183,Poltergeist II: The Other Side,1986,1.67,1995
2184,Pretty in Pink,1986,3.24,2145
2185,Psycho III,1986,2.5,2903
2186,Quicksilver,1986,2.62,5988
2187,Raw Deal,1986,3.33,7310
2188,Rawhead Rex,1986,3.5,2992
2189,Le rayon vert,1986,4.0,6644
2190,Reform School Girls,1986,5.0,4180
2191,River's Edge,1986,3.5,4218
2192,A Room with a View,1985,3.71,1296
2193,Running Scared,1986,3.56,2457
2194,Ruthless People,1986,3.32,2463
2195,Salvador,1986,4.5,4407
2196,Shanghai Surprise,1986,2.0,3390
2197,She's Gotta Have It,1986,3.33,3422
2198,Priklyucheniya Sherloka Kholmsa i doktora Vatsona: Dvadtsatyy vek nachinaetsya,1987,5.0,147300
2199,Short Circuit,1986,3.28,4545
2200,Sid and Nancy,1986,3.44,2348
2201,Something Wild,1986,4.0,4410
2202,Sorority House Massacre,1986,5.0,3941
2203,Soul Man,1986,2.56,2473
2204,SpaceCamp,1986,2.17,4812
2205,Stand by Me,1986,4.01,1259
2206,Star Trek IV: The Voyage Home,1986,3.48,1376
2207,Sweet Liberty,1986,2.5,31000
2208,The Tale of the Bunny Picnic,1986,3.0,183301
2209,Tanpopo,1985,4.0,3819
2210,Tenkû no shiro Rapyuta,1986,4.06,6350
2211,Tenue de soirée,1986,1.0,2742
2212,The Texas Chainsaw Massacre 2,1986,2.0,2460
2213,Three Amigos!,1986,3.13,2478
2214,Top Gun,1986,3.3,1101
2215,Tough Guys,1986,3.0,2472
2216,The Transformers: The Movie,1986,3.36,4006
2217,True Stories,1986,5.0,7815
2218,Violets Are Blue...,1986,3.0,2415
2219,Wildcats,1986,1.83,6315
2220,Willy/Milly,1986,5.0,131610
2221,Wisdom,1986,2.5,2260
2222,The Wraith,1986,2.5,38583
2223,Ying hung boon sik,1986,3.83,26585
2224,Youngblood,1986,2.0,4355
2225,Dekalog,1989,5.0,26587
2226,Crocodile Dundee II,1988,2.48,2471
2227,*batteries not included,1987,3.29,8169
2228,'A' gai wak 2,1987,3.75,73569
2229,Adventures in Babysitting,1987,3.32,2133
2230,Alien from L.A.,1988,3.5,6899
2231,Allan Quatermain and the Lost City of Gold,1986,1.83,2748
2232,The Allnighter,1987,1.5,2244
2233,Amazing Grace and Chuck,1987,4.0,4078
2234,Amazon Women on the Moon,1987,4.25,4079
2235,Angel Heart,1987,3.0,3706
2236,Anne of Green Gables: The Sequel,1987,4.75,74282
2237,Assassination,1987,4.0,2737
2238,Au revoir les enfants,1987,4.1,8128
2239,Babettes gæstebud,1987,4.4,6791
2240,Baby Boom,1987,3.25,4080
2241,Back to the Beach,1987,1.83,4081
2242,Bad Taste,1987,3.0,1255
2243,Barfly,1987,3.5,4082
2244,The Believers,1987,3.67,1332
2245,Benji the Hunted,1987,4.5,3673
2246,Best Seller,1987,4.0,4083
2247,Beverly Hills Cop II,1987,2.87,4084
2248,The Big Easy,1986,3.5,4086
2249,Blind Date,1987,2.36,3394
2250,Bloodsport,1988,2.94,3444
2251,Born in East L.A.,1987,2.0,4089
2252,The Brave Little Toaster,1987,3.56,4090
2253,Broadcast News,1987,3.43,2243
2254,Burglar,1987,2.75,3715
2255,Campus Man,1987,1.0,6853
2256,Can't Buy Me Love,1987,3.25,4091
2257,Chelovek s bulvara Kaputsinov,1987,4.0,146024
2258,Cherry 2000,1987,2.25,4092
2259,Cop,1988,1.5,4093
2260,Creepshow 2,1987,3.0,3017
2261,Date with an Angel,1987,1.33,3393
2262,Deadtime Stories,1986,1.0,2754
2263,Death Wish 4: The Crackdown,1987,1.0,3433
2264,Dirty Dancing,1987,3.37,1088
2265,Dolls,1986,2.5,7987
2266,Dragnet,1987,2.5,7102
2267,Drowning by Numbers,1988,4.0,4500
2268,Eddie Murphy: Raw,1987,3.5,4102
2269,Empire of the Sun,1987,3.95,4103
2270,Ernest Goes to Camp,1987,1.4,4104
2271,Evil Dead II,1987,4.04,1261
2272,Fatal Attraction,1987,3.1,3101
2273,Fatal Beauty,1987,1.0,3716
2274,Flowers in the Attic,1987,2.57,4109
2275,The Fourth Protocol,1987,3.0,4110
2276,From the Hip,1987,4.0,2751
2277,Full Metal Jacket,1987,4.1,1222
2278,G.I. Joe: The Movie,1987,2.0,26590
2279,Gardens of Stone,1987,3.0,4111
2280,The Gate,1987,3.0,2451
2281,Ghoulies II,1987,1.5,3962
2282,The Glass Menagerie,1987,3.0,4113
2283,"Good Morning, Vietnam",1987,3.8,3448
2284,Hamburger Hill,1987,2.0,8045
2285,Hard Ticket to Hawaii,1987,0.5,85334
2286,Harry and the Hendersons,1987,2.55,3388
2287,Hell Comes to Frogtown,1988,2.0,26593
2288,Hello Again,1987,2.5,8382
2289,Hellraiser,1987,3.37,3917
2290,The Hidden,1987,3.5,3576
2291,Hiding Out,1987,2.0,4115
2292,Der Himmel über Berlin,1987,3.88,1211
2293,Hollywood Shuffle,1987,5.0,4116
2294,Hong gao liang,1988,5.0,2972
2295,Ôritsu uchûgun Oneamisu no tsubasa,1987,3.75,7118
2296,Hope and Glory,1987,4.33,4117
2297,House II: The Second Story,1987,1.75,2149
2298,House of Games,1987,3.81,4037
2299,Innerspace,1987,3.12,4121
2300,Intervista,1987,4.0,6415
2301,Ishtar,1987,2.0,4123
2302,Jaws: The Revenge,1987,1.25,4124
2303,La Bamba,1987,2.79,3478
2304,The Last Emperor,1987,3.69,1960
2305,Leonard Part 6,1987,0.75,4125
2306,Less Than Zero,1987,3.5,4126
2307,Lethal Weapon,1987,3.67,2000
2308,La ley del deseo,1987,4.0,26599
2309,Like Father Like Son,1987,1.67,4127
2310,The Living Daylights,1987,3.29,4005
2311,The Lost Boys,1987,3.71,4128
2312,Made in Heaven,1987,1.0,4129
2313,Maid to Order,1987,1.83,4130
2314,Making Mr. Right,1987,1.83,4131
2315,L'homme qui plantait des arbres,1987,4.25,32657
2316,Mannequin,1987,2.62,4132
2317,Masters of the Universe,1987,2.56,4133
2318,Matewan,1987,4.17,3090
2319,Maurice,1987,4.0,3094
2320,Meatballs III: Summer Job,1986,2.5,3042
2321,The Monster Squad,1987,5.0,4135
2322,Moonstruck,1987,3.56,3072
2323,Munchies,1987,1.5,7411
2324,My Demon Lover,1987,1.0,4138
2325,Nadine,1987,3.0,3395
2326,Near Dark,1987,4.31,3727
2327,A Nightmare on Elm Street 3: Dream Warriors,1987,2.92,1970
2328,No Man's Land,1987,3.0,4139
2329,No Way Out,1987,3.72,3505
2330,Opera,1987,3.0,4794
2331,Outrageous Fortune,1987,2.81,2752
2332,Over the Top,1987,1.5,7016
2333,Overboard,1987,3.0,8614
2334,Pelle erobreren,1987,3.75,4297
2335,The New Adventures of Pippi Longstocking,1988,3.0,8713
2336,"Planes, Trains & Automobiles",1987,3.85,4002
2337,Police Academy 4: Citizens on Patrol,1987,2.14,2381
2338,Predator,1987,3.58,3527
2339,Prince of Darkness,1987,4.5,26603
2340,The Princess Bride,1987,4.23,1197
2341,The Principal,1987,3.25,5521
2342,Project X,1987,2.75,7019
2343,Radio Days,1987,3.14,2750
2344,Rage of Honor,1987,2.0,104837
2345,Raising Arizona,1987,3.99,1394
2346,Revenge of the Nerds II: Nerds in Paradise,1987,2.08,4215
2347,RoboCop,1987,3.37,2985
2348,Robotto kânibaru,1987,4.0,8426
2349,Roxanne,1987,3.27,8623
2350,The Running Man,1987,3.22,3698
2351,The Secret of My Succe$s,1987,3.12,7033
2352,September,1987,3.5,4408
2353,Sien lui yau wan,1987,4.25,26606
2354,Slumber Party Massacre II,1987,5.0,3939
2355,Some Kind of Wonderful,1987,3.35,1290
2356,Someone to Watch Over Me,1987,3.17,2956
2357,Spaceballs,1987,3.48,3033
2358,Stakeout,1987,3.0,5553
2359,Stand and Deliver,1988,3.5,3071
2360,The Stepfather,1987,2.5,4670
2361,Summer School,1987,2.38,7026
2362,Superman IV: The Quest for Peace,1987,1.69,2643
2363,Surf Nazis Must Die,1987,1.0,2164
2364,3 Men and a Baby,1987,2.82,5308
2365,Three O'Clock High,1987,4.0,6816
2366,Throw Momma from the Train,1987,3.2,4333
2367,Tin Men,1987,3.0,1395
2368,The Untouchables,1987,3.94,2194
2369,Wall Street,1987,3.75,4007
2370,White Water Summer,1987,2.0,4988
2371,Who's That Girl,1987,2.5,3391
2372,The Witches of Eastwick,1987,2.5,7046
2373,Withnail & I,1987,3.86,1202
2374,The Year My Voice Broke,1987,4.0,3329
2375,Ying hung boon sik II,1987,4.0,26612
2376,18 Again!,1988,1.5,4462
2377,1969,1988,2.0,4463
2378,Above the Law,1988,2.5,4466
2379,The Accidental Tourist,1988,3.6,4464
2380,The Accused,1988,3.7,4465
2381,Action Jackson,1988,1.67,3710
2382,Akira,1988,3.74,1274
2383,Alien Nation,1988,3.12,3701
2384,Another Woman,1988,4.5,4393
2385,April Morning,1988,2.5,137218
2386,Ariel,1988,3.0,4470
2387,Arthur 2: On the Rocks,1988,1.5,4471
2388,Bat*21,1988,3.0,4473
2389,Baxter,1989,0.5,7742
2390,Beaches,1988,2.9,4474
2391,The Beast,1988,4.0,4475
2392,Beetlejuice,1988,3.47,2174
2393,Betrayed,1988,2.5,3370
2394,Big,1988,3.72,2797
2395,Big Business,1988,2.33,4476
2396,Big Top Pee-wee,1988,1.94,4477
2397,Biloxi Blues,1988,3.5,4478
2398,Blackadder's Christmas Carol,1988,3.0,65135
2399,The Blob,1988,2.83,4480
2400,The Salute of the Jugger,1989,4.0,6583
2401,The Bourne Identity,1988,3.39,26614
2402,Braddock: Missing in Action III,1988,1.25,3768
2403,"Bright Lights, Big City",1988,3.17,4482
2404,Bull Durham,1988,3.67,3361
2405,Caddyshack II,1988,1.5,4483
2406,Camille Claudel,1988,3.75,4484
2407,Child's Play,1988,2.71,1991
2408,Chocolat,1988,3.38,4703
2409,Clara's Heart,1988,2.5,3714
2410,Cocktail,1988,2.95,4487
2411,Cocoon: The Return,1988,2.33,2408
2412,Colors,1988,3.33,4488
2413,Coming to America,1988,3.46,4489
2414,The Couch Trip,1988,2.0,4490
2415,Crossing Delancey,1988,5.0,4495
2416,Evil Angels,1988,3.75,3211
2417,D.O.A.,1988,3.5,4496
2418,Daffy Duck's Quackbusters,1988,2.0,86286
2419,Dangerous Liaisons,1988,4.0,2020
2420,Dead Heat,1988,3.0,4497
2421,The Dead Pool,1988,3.0,4498
2422,Dead Ringers,1988,3.69,2551
2423,The Decline of Western Civilization Part II: The Metal Years,1988,3.0,3680
2424,Die Hard,1988,3.86,1036
2425,Dirty Rotten Scoundrels,1988,4.12,4499
2426,Dominick and Eugene,1988,3.0,26622
2427,Eight Men Out,1988,3.75,4322
2428,Ernest Saves Christmas,1988,1.62,4502
2429,Feds,1988,1.5,4504
2430,A Fish Called Wanda,1988,3.92,1079
2431,For Keeps?,1988,3.0,4505
2432,Frantic,1988,3.17,4506
2433,Friday the 13th Part VII: The New Blood,1988,2.0,1980
2434,Full Moon in Blue Water,1988,2.0,5338
2435,Funny Farm,1988,2.59,2796
2436,The Good Mother,1988,4.0,3449
2437,Gorillas in the Mist: The Story of Dian Fossey,1988,3.5,4508
2438,Le grand bleu,1988,3.45,1216
2439,The Great Outdoors,1988,2.9,4509
2440,Hairspray,1988,3.32,2926
2441,Halloween 4: The Return of Michael Myers,1988,2.0,1985
2442,Hellbound: Hellraiser II,1988,3.28,3918
2443,High Spirits,1988,2.0,4511
2444,Hollywood Chainsaw Hookers,1988,5.0,140133
2445,Hotaru no haka,1988,4.16,5690
2446,The Hound of the Baskervilles,1988,3.0,120827
2447,I'm Gonna Git You Sucka,1988,2.88,4066
2448,Iron Eagle II,1988,1.67,2816
2449,Ging chaat goo si juk jaap,1988,3.75,36850
2450,Johnny Be Good,1988,3.0,4516
2451,Killer Klowns from Outer Space,1988,2.0,26629
2452,Krótki film o milosci,1988,4.5,38159
2453,Krótki film o zabijaniu,1988,3.75,8656
2454,Lady in White,1988,1.75,4517
2455,The Lair of the White Worm,1988,3.75,4518
2456,The Land Before Time,1988,3.33,4519
2457,The Last Temptation of Christ,1988,3.69,2022
2458,License to Drive,1988,2.33,4520
2459,Gandahar,1987,5.0,3687
2460,Little Nikita,1988,3.0,4521
2461,Madame Sousatzka,1988,5.0,3496
2462,Maniac Cop,1988,3.5,52831
2463,Married to the Mob,1988,3.0,2247
2464,Masquerade,1988,1.0,4522
2465,Memories of Me,1988,2.5,6310
2466,Midnight Run,1988,3.64,3104
2467,The Milagro Beanfield War,1988,3.5,4523
2468,Mississippi Burning,1988,3.59,4326
2469,Monkey Shines,1988,2.5,2900
2470,Moon Over Parador,1988,3.0,4524
2471,Moonwalker,1988,3.0,26630
2472,"Mujeres al borde de un ataque de ""nervios""",1988,3.55,3067
2473,My Stepmother Is an Alien,1988,3.1,4526
2474,Mystic Pizza,1988,3.38,4062
2475,The Naked Gun: From the Files of Police Squad!,1988,3.4,3868
2476,Neco z Alenky,1988,3.75,26631
2477,The Night Before,1988,3.0,172253
2478,A Night in the Life of Jimmy Reardon,1988,2.5,4527
2479,A Nightmare on Elm Street 4: The Dream Master,1988,2.43,1971
2480,Nuovo Cinema Paradiso,1988,4.16,1172
2481,Oliver & Company,1988,3.09,709
2482,L'ours,1988,3.42,3412
2483,Out of Rosenheim,1987,3.88,4529
2484,Patti Rocks,1988,4.5,183317
2485,Phantasm II,1988,2.5,3837
2486,Plain Clothes,1988,3.0,172229
2487,Police Academy 5: Assignment: Miami Beach,1988,2.5,2382
2488,Poltergeist III,1988,1.88,1996
2489,Powaqqatsi,1988,3.5,5643
2490,The Presidio,1988,2.86,3197
2491,Pumpkinhead,1988,2.4,3840
2492,Punchline,1988,2.5,4012
2493,Rain Man,1988,3.81,1961
2494,Rambo III,1988,1.92,2404
2495,Red Heat,1988,2.67,4531
2496,Rent-a-Cop,1987,1.0,3667
2497,The Man from Snowy River II,1988,2.5,4534
2498,Running on Empty,1988,4.33,4537
2499,Salaam Bombay!,1988,3.5,6244
2500,School Daze,1988,2.17,3423
2501,Scrooged,1988,3.17,3087
2502,The Serpent and the Rainbow,1988,3.5,4541
2503,The Seventh Sign,1988,2.8,2263
2504,She's Having a Baby,1988,3.33,4003
2505,Short Circuit 2,1988,2.9,4544
2506,Sobachye serdtse,1988,4.0,60904
2507,Sorority Babes in the Slimeball Bowl-O-Rama,1988,2.5,73160
2508,Spoorloos,1988,3.92,4546
2509,Stealing Home,1988,3.0,3138
2510,Talk Radio,1988,3.0,4009
2511,Tapeheads,1988,2.0,4181
2512,Tequila Sunrise,1988,3.04,2802
2513,Tetsuo,1989,3.5,4552
2514,They Live,1988,3.72,4553
2515,The Thin Blue Line,1988,4.0,1189
2516,Tonari no Totoro,1988,3.96,5971
